Regiao;Estado;Municipio;Produto;Data da Coleta;Valor de Venda
S;PR;UNIAO DA VITORIA;ETANOL;01/03/22;5,69
S;PR;UNIAO DA VITORIA;GASOLINA ADITIVADA;01/03/22;6,89
S;PR;UNIAO DA VITORIA;GASOLINA;01/03/22;6,69
S;PR;UNIAO DA VITORIA;ETANOL;01/03/22;5,49
S;PR;UNIAO DA VITORIA;GASOLINA ADITIVADA;01/03/22;6,72
SE;RJ;ARARUAMA;GASOLINA;01/03/22;7,599
SE;RJ;ARARUAMA;ETANOL;01/03/22;5,999
SE;RJ;ARARUAMA;GASOLINA ADITIVADA;01/03/22;7,599
SE;RJ;ARARUAMA;GASOLINA;01/03/22;7,349
SE;RJ;ARARUAMA;ETANOL;01/03/22;5,899
SE;RJ;ARARUAMA;GASOLINA;01/03/22;7,649
SE;RJ;ARARUAMA;ETANOL;01/03/22;5,999
SE;RJ;ARARUAMA;GASOLINA ADITIVADA;01/03/22;7,699
SE;RJ;ARARUAMA;GASOLINA;01/03/22;7,599
SE;RJ;ARARUAMA;ETANOL;01/03/22;5,999
SE;RJ;ARARUAMA;GASOLINA ADITIVADA;01/03/22;7,599
SE;RJ;ARARUAMA;GASOLINA;01/03/22;6,999
SE;RJ;ARARUAMA;ETANOL;01/03/22;5,599
SE;RJ;ARARUAMA;GASOLINA;01/03/22;7,689
SE;RJ;ARARUAMA;ETANOL;01/03/22;6,789
SE;RJ;ARARUAMA;GASOLINA ADITIVADA;01/03/22;7,749
SE;RJ;ARARUAMA;GASOLINA;01/03/22;7,599
SE;RJ;ARARUAMA;ETANOL;01/03/22;5,999
SE;RJ;ARARUAMA;GASOLINA ADITIVADA;01/03/22;7,599
SE;RJ;ARARUAMA;GASOLINA;01/03/22;6,899
SE;RJ;ARARUAMA;ETANOL;01/03/22;5,499
SE;RJ;ARARUAMA;GASOLINA ADITIVADA;01/03/22;6,899
SE;RJ;ITAPERUNA;GASOLINA;01/03/22;7,29
SE;RJ;ITAPERUNA;ETANOL;01/03/22;5,69
SE;RJ;ITAPERUNA;GASOLINA ADITIVADA;01/03/22;7,36
SE;RJ;ITAPERUNA;GASOLINA;01/03/22;7,29
SE;RJ;ITAPERUNA;ETANOL;01/03/22;5,69
SE;RJ;ITAPERUNA;GASOLINA ADITIVADA;01/03/22;7,36
SE;RJ;ITAPERUNA;GASOLINA;01/03/22;7,39
SE;RJ;ITAPERUNA;ETANOL;01/03/22;5,78
SE;RJ;ITAPERUNA;GASOLINA ADITIVADA;01/03/22;7,46
SE;RJ;MACAE;GASOLINA;01/03/22;7,499
SE;RJ;MACAE;ETANOL;01/03/22;6,299
SE;RJ;MACAE;GASOLINA ADITIVADA;01/03/22;7,649
SE;RJ;MACAE;GASOLINA;01/03/22;7,499
SE;RJ;MACAE;ETANOL;01/03/22;6,499
SE;RJ;MACAE;GASOLINA ADITIVADA;01/03/22;7,599
SE;RJ;NITEROI;GASOLINA;01/03/22;7,299
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;7,599
SE;RJ;NITEROI;GASOLINA;01/03/22;6,699
SE;RJ;NITEROI;ETANOL;01/03/22;4,999
SE;RJ;NITEROI;GASOLINA;01/03/22;7,099
SE;RJ;NITEROI;ETANOL;01/03/22;5,799
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;7,199
SE;RJ;NITEROI;GASOLINA;01/03/22;7,599
SE;RJ;NITEROI;ETANOL;01/03/22;6,099
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;7,799
SE;RJ;NITEROI;GASOLINA;01/03/22;6,999
SE;RJ;NITEROI;ETANOL;01/03/22;5,399
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;7,199
SE;RJ;NITEROI;GASOLINA;01/03/22;6,999
SE;RJ;NITEROI;ETANOL;01/03/22;5,799
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;7,199
SE;RJ;NITEROI;GASOLINA;01/03/22;6,899
SE;RJ;NITEROI;ETANOL;01/03/22;5,399
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;7,099
SE;RJ;NITEROI;GASOLINA;01/03/22;6,949
SE;RJ;NITEROI;ETANOL;01/03/22;5,349
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;7,049
SE;RJ;NITEROI;GASOLINA;01/03/22;6,999
SE;RJ;NITEROI;ETANOL;01/03/22;5,699
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;7,199
SE;RJ;NITEROI;GASOLINA;01/03/22;6,999
SE;RJ;NITEROI;ETANOL;01/03/22;5,499
SE;RJ;NITEROI;GASOLINA;01/03/22;6,799
SE;RJ;NITEROI;ETANOL;01/03/22;5,199
SE;RJ;NITEROI;GASOLINA;01/03/22;6,699
SE;RJ;NITEROI;ETANOL;01/03/22;4,999
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;6,799
SE;RJ;NITEROI;GASOLINA;01/03/22;6,799
SE;RJ;NITEROI;ETANOL;01/03/22;5,099
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;6,849
SE;RJ;NITEROI;GASOLINA;01/03/22;7,599
SE;RJ;NITEROI;ETANOL;01/03/22;6,999
SE;RJ;NITEROI;GASOLINA ADITIVADA;01/03/22;7,799
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,999
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,699
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;7,099
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,999
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,499
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;7,049
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,979
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,679
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;7,179
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,899
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,799
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;6,999
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,999
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,699
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;7,099
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,999
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,699
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;7,199
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,899
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,199
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;7,049
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;7,099
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,699
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;7,199
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,799
SE;RJ;SAO GONCALO;ETANOL;01/03/22;4,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;6,799
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,999
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,699
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;7,099
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,849
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,099
SE;RJ;SAO GONCALO;GASOLINA;01/03/22;6,999
SE;RJ;SAO GONCALO;ETANOL;01/03/22;5,699
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;01/03/22;7,199
SE;RJ;SAQUAREMA;GASOLINA;01/03/22;7,599
SE;RJ;SAQUAREMA;ETANOL;01/03/22;6,299
SE;RJ;SAQUAREMA;GASOLINA ADITIVADA;01/03/22;7,699
SE;RJ;SAQUAREMA;GASOLINA;01/03/22;7,499
SE;RJ;SAQUAREMA;ETANOL;01/03/22;6,199
SE;RJ;SAQUAREMA;GASOLINA ADITIVADA;01/03/22;7,499
NE;RN;CAICO;GASOLINA;01/03/22;6,81
NE;RN;CAICO;ETANOL;01/03/22;5,64
NE;RN;CAICO;GASOLINA ADITIVADA;01/03/22;6,99
NE;RN;CAICO;GASOLINA;01/03/22;6,79
NE;RN;CAICO;ETANOL;01/03/22;5,74
NE;RN;CAICO;GASOLINA;01/03/22;6,79
NE;RN;NATAL;GASOLINA;01/03/22;6,89
NE;RN;NATAL;ETANOL;01/03/22;5,69
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,99
NE;RN;NATAL;GASOLINA;01/03/22;6,87
NE;RN;NATAL;ETANOL;01/03/22;5,69
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,87
NE;RN;NATAL;GASOLINA;01/03/22;6,84
NE;RN;NATAL;ETANOL;01/03/22;5,59
NE;RN;NATAL;GASOLINA;01/03/22;6,85
NE;RN;NATAL;ETANOL;01/03/22;5,49
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,99
NE;RN;NATAL;GASOLINA;01/03/22;6,85
NE;RN;NATAL;ETANOL;01/03/22;5,49
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,96
NE;RN;NATAL;GASOLINA;01/03/22;6,85
NE;RN;NATAL;ETANOL;01/03/22;5,65
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,85
NE;RN;NATAL;GASOLINA;01/03/22;6,89
NE;RN;NATAL;ETANOL;01/03/22;5,68
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,99
NE;RN;NATAL;GASOLINA;01/03/22;6,87
NE;RN;NATAL;ETANOL;01/03/22;5,65
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,95
NE;RN;NATAL;GASOLINA;01/03/22;6,84
NE;RN;NATAL;ETANOL;01/03/22;5,49
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,87
NE;RN;NATAL;GASOLINA;01/03/22;6,87
NE;RN;NATAL;ETANOL;01/03/22;5,49
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;7,02
NE;RN;NATAL;GASOLINA;01/03/22;6,84
NE;RN;NATAL;ETANOL;01/03/22;5,49
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,99
NE;RN;NATAL;GASOLINA;01/03/22;6,89
NE;RN;NATAL;ETANOL;01/03/22;5,65
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;7,09
NE;RN;NATAL;ETANOL;01/03/22;5,23
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,83
NE;RN;NATAL;GASOLINA;01/03/22;6,89
NE;RN;NATAL;ETANOL;01/03/22;5,79
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,95
NE;RN;NATAL;GASOLINA;01/03/22;6,899
NE;RN;NATAL;ETANOL;01/03/22;5,799
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;7,049
NE;RN;NATAL;GASOLINA;01/03/22;6,87
NE;RN;NATAL;ETANOL;01/03/22;5,59
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,87
NE;RN;NATAL;GASOLINA;01/03/22;6,87
NE;RN;NATAL;ETANOL;01/03/22;5,49
NE;RN;NATAL;GASOLINA ADITIVADA;01/03/22;6,87
N;RR;BOA VISTA;GASOLINA;01/03/22;6,4
N;RR;BOA VISTA;GASOLINA ADITIVADA;01/03/22;6,5
N;RR;BOA VISTA;GASOLINA;01/03/22;6,43
N;RR;BOA VISTA;GASOLINA ADITIVADA;01/03/22;6,55
S;RS;ALVORADA;GASOLINA;01/03/22;6,399
S;RS;ALVORADA;ETANOL;01/03/22;5,459
S;RS;ALVORADA;GASOLINA ADITIVADA;01/03/22;6,499
S;RS;CACHOEIRA DO SUL;GASOLINA;01/03/22;6,099
S;RS;CACHOEIRA DO SUL;ETANOL;01/03/22;6,699
S;RS;CACHOEIRA DO SUL;GASOLINA ADITIVADA;01/03/22;6,299
S;RS;CACHOEIRA DO SUL;GASOLINA;01/03/22;6,09
S;RS;CACHOEIRA DO SUL;ETANOL;01/03/22;5,7
S;RS;CACHOEIRA DO SUL;GASOLINA ADITIVADA;01/03/22;6,19
S;RS;PELOTAS;GASOLINA;01/03/22;6,699
S;RS;PELOTAS;GASOLINA ADITIVADA;01/03/22;6,899
S;RS;PELOTAS;GASOLINA;01/03/22;6,688
S;RS;PELOTAS;ETANOL;01/03/22;5,998
S;RS;PELOTAS;GASOLINA ADITIVADA;01/03/22;6,698
S;RS;SANTA ROSA;GASOLINA;01/03/22;6,279
S;RS;SANTA ROSA;GASOLINA ADITIVADA;01/03/22;6,389
S;RS;SANTA ROSA;GASOLINA;01/03/22;6,27
S;RS;SANTA ROSA;ETANOL;01/03/22;6,39
S;RS;SANTA ROSA;GASOLINA ADITIVADA;01/03/22;6,37
S;RS;SANTA ROSA;GASOLINA;01/03/22;6,61
S;RS;SANTA ROSA;GASOLINA ADITIVADA;01/03/22;6,65
S;RS;SAPIRANGA;GASOLINA;01/03/22;6,079
S;RS;SAPIRANGA;GASOLINA ADITIVADA;01/03/22;6,179
S;RS;SAPIRANGA;GASOLINA;01/03/22;6,099
S;RS;SAPIRANGA;GASOLINA ADITIVADA;01/03/22;6,299
S;RS;SAPIRANGA;GASOLINA;01/03/22;6,099
S;RS;SAPIRANGA;ETANOL;01/03/22;5,899
S;RS;SAPIRANGA;GASOLINA ADITIVADA;01/03/22;6,299
S;RS;SAPIRANGA;GASOLINA;01/03/22;6,099
S;RS;SAPIRANGA;ETANOL;01/03/22;5,899
S;RS;SAPIRANGA;GASOLINA ADITIVADA;01/03/22;6,299
S;RS;SAPIRANGA;GASOLINA;01/03/22;5,899
S;RS;SAPIRANGA;ETANOL;01/03/22;5,679
S;RS;SAPIRANGA;GASOLINA ADITIVADA;01/03/22;5,899
S;RS;VIAMAO;GASOLINA;01/03/22;6,079
S;RS;VIAMAO;GASOLINA ADITIVADA;01/03/22;6,393
S;RS;VIAMAO;GASOLINA;01/03/22;6,235
S;RS;VIAMAO;GASOLINA ADITIVADA;01/03/22;6,355
S;RS;VIAMAO;GASOLINA;01/03/22;6,177
S;RS;VIAMAO;GASOLINA ADITIVADA;01/03/22;6,477
S;RS;VIAMAO;GASOLINA;01/03/22;6,079
S;RS;VIAMAO;ETANOL;01/03/22;6,198
S;RS;VIAMAO;GASOLINA ADITIVADA;01/03/22;6,279
S;SC;BLUMENAU;GASOLINA;01/03/22;6,499
S;SC;BLUMENAU;ETANOL;01/03/22;5,959
S;SC;BLUMENAU;GASOLINA ADITIVADA;01/03/22;6,699
S;SC;BLUMENAU;GASOLINA;01/03/22;6,499
S;SC;BLUMENAU;GASOLINA ADITIVADA;01/03/22;6,699
S;SC;BLUMENAU;GASOLINA;01/03/22;6,599
S;SC;CONCORDIA;GASOLINA;01/03/22;6,879
S;SC;CONCORDIA;GASOLINA ADITIVADA;01/03/22;6,999
S;SC;CONCORDIA;GASOLINA;01/03/22;6,779
S;SC;CONCORDIA;GASOLINA ADITIVADA;01/03/22;6,819
S;SC;CONCORDIA;GASOLINA;01/03/22;6,799
S;SC;CONCORDIA;ETANOL;01/03/22;6,499
S;SC;CONCORDIA;GASOLINA ADITIVADA;01/03/22;6,829
S;SC;CONCORDIA;GASOLINA;01/03/22;6,78
S;SC;CONCORDIA;ETANOL;01/03/22;6,39
S;SC;CONCORDIA;GASOLINA ADITIVADA;01/03/22;6,8
S;SC;CRICIUMA;GASOLINA;01/03/22;6,189
S;SC;CRICIUMA;ETANOL;01/03/22;5,199
S;SC;CRICIUMA;GASOLINA ADITIVADA;01/03/22;6,289
S;SC;CRICIUMA;GASOLINA;01/03/22;6,149
S;SC;CRICIUMA;ETANOL;01/03/22;5,999
S;SC;CRICIUMA;GASOLINA ADITIVADA;01/03/22;6,349
S;SC;TUBARAO;GASOLINA;01/03/22;6,297
S;SC;TUBARAO;GASOLINA ADITIVADA;01/03/22;6,389
S;SC;TUBARAO;GASOLINA;01/03/22;6,239
S;SC;TUBARAO;ETANOL;01/03/22;5,289
S;SC;TUBARAO;GASOLINA ADITIVADA;01/03/22;6,619
S;SC;TUBARAO;GASOLINA;01/03/22;6,139
S;SC;TUBARAO;ETANOL;01/03/22;4,999
S;SC;TUBARAO;GASOLINA ADITIVADA;01/03/22;6,139
S;SC;TUBARAO;GASOLINA;01/03/22;6,139
S;SC;TUBARAO;ETANOL;01/03/22;4,999
S;SC;TUBARAO;GASOLINA ADITIVADA;01/03/22;6,239
SE;SP;CARAGUATATUBA;GASOLINA;01/03/22;6,599
SE;SP;CARAGUATATUBA;ETANOL;01/03/22;4,599
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;01/03/22;6,699
SE;SP;CARAGUATATUBA;GASOLINA;01/03/22;6,594
SE;SP;CARAGUATATUBA;ETANOL;01/03/22;4,594
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;01/03/22;6,694
SE;SP;CARAGUATATUBA;GASOLINA;01/03/22;6,599
SE;SP;CARAGUATATUBA;ETANOL;01/03/22;4,599
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;01/03/22;6,699
SE;SP;CARAGUATATUBA;GASOLINA;01/03/22;6,599
SE;SP;CARAGUATATUBA;ETANOL;01/03/22;4,599
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;01/03/22;6,799
SE;SP;COTIA;GASOLINA;01/03/22;6,199
SE;SP;COTIA;ETANOL;01/03/22;4,399
SE;SP;COTIA;GASOLINA ADITIVADA;01/03/22;6,499
SE;SP;COTIA;GASOLINA;01/03/22;6,299
SE;SP;COTIA;ETANOL;01/03/22;4,399
SE;SP;COTIA;GASOLINA ADITIVADA;01/03/22;6,399
SE;SP;COTIA;GASOLINA;01/03/22;6,299
SE;SP;COTIA;ETANOL;01/03/22;4,399
SE;SP;COTIA;GASOLINA ADITIVADA;01/03/22;6,499
SE;SP;COTIA;GASOLINA;01/03/22;6,498
SE;SP;COTIA;ETANOL;01/03/22;4,398
SE;SP;COTIA;GASOLINA ADITIVADA;01/03/22;6,598
SE;SP;COTIA;GASOLINA;01/03/22;6,099
SE;SP;COTIA;ETANOL;01/03/22;4,189
SE;SP;COTIA;GASOLINA ADITIVADA;01/03/22;6,099
SE;SP;COTIA;GASOLINA;01/03/22;6,299
SE;SP;COTIA;ETANOL;01/03/22;4,399
SE;SP;COTIA;GASOLINA ADITIVADA;01/03/22;6,399
SE;SP;COTIA;GASOLINA;01/03/22;6,299
SE;SP;COTIA;ETANOL;01/03/22;4,499
SE;SP;COTIA;GASOLINA ADITIVADA;01/03/22;6,499
SE;SP;COTIA;GASOLINA;01/03/22;6,499
SE;SP;COTIA;ETANOL;01/03/22;4,397
SE;SP;COTIA;GASOLINA ADITIVADA;01/03/22;6,599
SE;SP;COTIA;GASOLINA;01/03/22;6,299
SE;SP;COTIA;ETANOL;01/03/22;4,799
SE;SP;COTIA;GASOLINA ADITIVADA;01/03/22;6,699
SE;SP;CRUZEIRO;GASOLINA;01/03/22;6,35
SE;SP;CRUZEIRO;ETANOL;01/03/22;4,33
SE;SP;CRUZEIRO;GASOLINA ADITIVADA;01/03/22;6,45
SE;SP;CRUZEIRO;GASOLINA;01/03/22;6,299
SE;SP;CRUZEIRO;ETANOL;01/03/22;4,299
SE;SP;CRUZEIRO;GASOLINA;01/03/22;6,34
SE;SP;CRUZEIRO;ETANOL;01/03/22;4,32
SE;SP;CRUZEIRO;GASOLINA ADITIVADA;01/03/22;6,44
SE;SP;EMBU DAS ARTES;GASOLINA;01/03/22;6,399
SE;SP;EMBU DAS ARTES;ETANOL;01/03/22;4,799
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;01/03/22;6,899
SE;SP;EMBU DAS ARTES;GASOLINA;01/03/22;6,399
SE;SP;EMBU DAS ARTES;ETANOL;01/03/22;4,399
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;01/03/22;6,399
SE;SP;EMBU DAS ARTES;GASOLINA;01/03/22;6,299
SE;SP;EMBU DAS ARTES;ETANOL;01/03/22;4,499
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;01/03/22;6,499
SE;SP;EMBU DAS ARTES;GASOLINA;01/03/22;6,599
SE;SP;EMBU DAS ARTES;ETANOL;01/03/22;4,299
SE;SP;EMBU DAS ARTES;GASOLINA;01/03/22;6,399
SE;SP;EMBU DAS ARTES;ETANOL;01/03/22;4,799
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;01/03/22;6,799
SE;SP;EMBU DAS ARTES;GASOLINA;01/03/22;6,299
SE;SP;EMBU DAS ARTES;ETANOL;01/03/22;4,499
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;01/03/22;6,399
SE;SP;EMBU DAS ARTES;GASOLINA;01/03/22;6,299
SE;SP;EMBU DAS ARTES;ETANOL;01/03/22;4,499
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;01/03/22;6,399
SE;SP;EMBU DAS ARTES;GASOLINA;01/03/22;6,629
SE;SP;EMBU DAS ARTES;ETANOL;01/03/22;4,509
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;01/03/22;6,719
SE;SP;EMBU DAS ARTES;GASOLINA;01/03/22;6,529
SE;SP;EMBU DAS ARTES;ETANOL;01/03/22;4,599
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;01/03/22;6,669
SE;SP;EMBU DAS ARTES;GASOLINA;01/03/22;6,299
SE;SP;EMBU DAS ARTES;ETANOL;01/03/22;4,399
SE;SP;EMBU DAS ARTES;GASOLINA ADITIVADA;01/03/22;6,499
SE;SP;IBITINGA;GASOLINA;01/03/22;6,329
SE;SP;IBITINGA;ETANOL;01/03/22;4,129
SE;SP;IBITINGA;GASOLINA;01/03/22;6,309
SE;SP;IBITINGA;ETANOL;01/03/22;4,109
SE;SP;IBITINGA;GASOLINA ADITIVADA;01/03/22;6,309
SE;SP;IBITINGA;GASOLINA;01/03/22;6,499
SE;SP;IBITINGA;ETANOL;01/03/22;4,299
SE;SP;IBITINGA;GASOLINA ADITIVADA;01/03/22;6,659
SE;SP;IBITINGA;GASOLINA;01/03/22;6,489
SE;SP;IBITINGA;ETANOL;01/03/22;4,299
SE;SP;MOGI DAS CRUZES;GASOLINA;01/03/22;6,099
SE;SP;MOGI DAS CRUZES;ETANOL;01/03/22;4,399
SE;SP;MOGI DAS CRUZES;GASOLINA ADITIVADA;01/03/22;6,299
SE;SP;MOGI DAS CRUZES;GASOLINA;01/03/22;6,299
SE;SP;MOGI DAS CRUZES;ETANOL;01/03/22;4,299
SE;SP;MOGI DAS CRUZES;GASOLINA ADITIVADA;01/03/22;6,499
SE;SP;MOGI DAS CRUZES;GASOLINA;01/03/22;6,499
SE;SP;MOGI DAS CRUZES;ETANOL;01/03/22;4,799
SE;SP;MOGI DAS CRUZES;GASOLINA ADITIVADA;01/03/22;6,799
SE;SP;MOGI DAS CRUZES;GASOLINA;01/03/22;6,099
SE;SP;MOGI DAS CRUZES;ETANOL;01/03/22;4,199
SE;SP;MOGI DAS CRUZES;GASOLINA;01/03/22;6,09
SE;SP;MOGI DAS CRUZES;ETANOL;01/03/22;4,09
SE;SP;POA;GASOLINA;01/03/22;6,499
SE;SP;POA;ETANOL;01/03/22;4,399
SE;SP;POA;GASOLINA ADITIVADA;01/03/22;6,799
SE;SP;RIO CLARO;GASOLINA;01/03/22;5,999
SE;SP;RIO CLARO;ETANOL;01/03/22;4,399
SE;SP;RIO CLARO;GASOLINA;01/03/22;6,279
SE;SP;RIO CLARO;ETANOL;01/03/22;4,979
SE;SP;RIO CLARO;GASOLINA ADITIVADA;01/03/22;6,399
SE;SP;RIO CLARO;GASOLINA;01/03/22;5,959
SE;SP;RIO CLARO;ETANOL;01/03/22;4,139
SE;SP;RIO CLARO;GASOLINA ADITIVADA;01/03/22;5,959
SE;SP;RIO CLARO;GASOLINA;01/03/22;6,198
SE;SP;RIO CLARO;ETANOL;01/03/22;4,488
SE;SP;RIO CLARO;GASOLINA ADITIVADA;01/03/22;6,398
SE;SP;RIO CLARO;GASOLINA;01/03/22;5,979
SE;SP;RIO CLARO;ETANOL;01/03/22;4,079
SE;SP;RIO CLARO;GASOLINA;01/03/22;5,949
SE;SP;RIO CLARO;ETANOL;01/03/22;4,179
SE;SP;RIO CLARO;GASOLINA ADITIVADA;01/03/22;5,969
SE;SP;RIO CLARO;GASOLINA;01/03/22;5,974
SE;SP;RIO CLARO;ETANOL;01/03/22;4,357
SE;SP;RIO CLARO;GASOLINA ADITIVADA;01/03/22;5,987
SE;SP;RIO CLARO;GASOLINA;01/03/22;6,099
SE;SP;RIO CLARO;ETANOL;01/03/22;4,199
SE;SP;RIO CLARO;GASOLINA ADITIVADA;01/03/22;6,179
SE;SP;RIO CLARO;GASOLINA;01/03/22;6,199
SE;SP;RIO CLARO;ETANOL;01/03/22;4,399
SE;SP;RIO CLARO;GASOLINA ADITIVADA;01/03/22;6,399
SE;SP;RIO CLARO;GASOLINA;01/03/22;6,299
SE;SP;RIO CLARO;ETANOL;01/03/22;4,499
SE;SP;RIO CLARO;GASOLINA ADITIVADA;01/03/22;6,699
SE;SP;RIO CLARO;GASOLINA;01/03/22;6,299
SE;SP;RIO CLARO;ETANOL;01/03/22;4,499
SE;SP;RIO CLARO;GASOLINA ADITIVADA;01/03/22;6,499
SE;SP;RIO CLARO;GASOLINA;01/03/22;6,299
SE;SP;RIO CLARO;ETANOL;01/03/22;4,499
SE;SP;RIO CLARO;GASOLINA ADITIVADA;01/03/22;6,499
SE;SP;SANTA BARBARA D'OESTE;GASOLINA;01/03/22;6,199
SE;SP;SANTA BARBARA D'OESTE;ETANOL;01/03/22;4,199
SE;SP;SANTA BARBARA D'OESTE;GASOLINA ADITIVADA;01/03/22;6,299
SE;SP;SANTA BARBARA D'OESTE;GASOLINA;01/03/22;6,197
SE;SP;SANTA BARBARA D'OESTE;ETANOL;01/03/22;4,297
SE;SP;SANTA BARBARA D'OESTE;GASOLINA ADITIVADA;01/03/22;6,397
SE;SP;SANTA BARBARA D'OESTE;GASOLINA;01/03/22;6,297
SE;SP;SANTA BARBARA D'OESTE;ETANOL;01/03/22;4,197
SE;SP;SANTA BARBARA D'OESTE;GASOLINA;01/03/22;5,999
SE;SP;SANTA BARBARA D'OESTE;ETANOL;01/03/22;4,099
SE;SP;SANTA BARBARA D'OESTE;GASOLINA;01/03/22;6,199
SE;SP;SANTA BARBARA D'OESTE;ETANOL;01/03/22;4,299
SE;SP;SANTA BARBARA D'OESTE;GASOLINA ADITIVADA;01/03/22;6,199
SE;SP;SANTA BARBARA D'OESTE;GASOLINA;01/03/22;6,44
SE;SP;SANTA BARBARA D'OESTE;ETANOL;01/03/22;4,49
SE;SP;SANTA BARBARA D'OESTE;GASOLINA ADITIVADA;01/03/22;6,54
SE;SP;SANTA BARBARA D'OESTE;GASOLINA;01/03/22;6,299
SE;SP;SANTA BARBARA D'OESTE;ETANOL;01/03/22;4,499
SE;SP;SANTA BARBARA D'OESTE;GASOLINA ADITIVADA;01/03/22;6,599
SE;SP;SANTA BARBARA D'OESTE;GASOLINA;01/03/22;6,28
SE;SP;SANTA BARBARA D'OESTE;ETANOL;01/03/22;4,18
SE;SP;SANTOS;GASOLINA;01/03/22;6,129
SE;SP;SANTOS;ETANOL;01/03/22;4,299
SE;SP;SANTOS;GASOLINA ADITIVADA;01/03/22;6,129
SE;SP;SANTOS;GASOLINA;01/03/22;6,099
SE;SP;SANTOS;ETANOL;01/03/22;4,288
SE;SP;SANTOS;GASOLINA ADITIVADA;01/03/22;6,199
SE;SP;SAO PAULO;GASOLINA;01/03/22;6,397
