Regiao;Estado;Municipio;Produto;Data da Coleta;Valor de Venda
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;02/02/22;6,299
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,349
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,009
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,409
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,099
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,439
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,099
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;02/02/22;6,199
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,439
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,129
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;02/02/22;6,229
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,599
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,299
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;02/02/22;6,399
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,599
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,299
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;02/02/22;6,399
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,409
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,159
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,359
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,149
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;02/02/22;6,349
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,349
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,009
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,439
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,129
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;02/02/22;6,279
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,374
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,099
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;02/02/22;6,299
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,409
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,099
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;02/02/22;6,199
SE;SP;SAO JOSE DO RIO PRETO;ETANOL;02/02/22;4,599
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA;02/02/22;6,299
SE;SP;SAO JOSE DO RIO PRETO;GASOLINA ADITIVADA;02/02/22;6,399
SE;SP;SAO PAULO;ETANOL;02/02/22;4,599
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,199
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,849
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,699
SE;SP;SAO PAULO;ETANOL;03/02/22;4,999
SE;SP;SAO PAULO;ETANOL;02/02/22;4,997
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,697
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,697
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;7,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;7,599
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,799
SE;SP;SAO PAULO;ETANOL;02/02/22;4,799
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;7,199
SE;SP;SAO PAULO;ETANOL;02/02/22;4,899
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,899
SE;SP;SAO PAULO;ETANOL;02/02/22;4,599
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,199
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,599
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,399
SE;SP;SAO PAULO;ETANOL;03/02/22;4,799
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,755
SE;SP;SAO PAULO;ETANOL;03/02/22;4,895
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,855
SE;SP;SAO PAULO;ETANOL;02/02/22;4,599
SE;SP;SAO PAULO;GASOLINA;02/02/22;5,999
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,099
SE;SP;SAO PAULO;ETANOL;03/02/22;4,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,199
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,199
SE;SP;SAO PAULO;ETANOL;03/02/22;4,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,399
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,595
SE;SP;SAO PAULO;ETANOL;03/02/22;4,895
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,795
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;7,099
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,699
SE;SP;SAO PAULO;ETANOL;03/02/22;4,799
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;7,099
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,699
SE;SP;SAO PAULO;ETANOL;03/02/22;4,799
SE;SP;SAO PAULO;ETANOL;02/02/22;4,599
SE;SP;SAO PAULO;GASOLINA;02/02/22;5,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;5,999
SE;SP;SAO PAULO;ETANOL;03/02/22;4,699
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,799
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;7,199
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,766
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,888
SE;SP;SAO PAULO;ETANOL;02/02/22;4,799
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;7,199
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,079
SE;SP;SAO PAULO;ETANOL;03/02/22;4,589
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,599
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,599
SE;SP;SAO PAULO;ETANOL;03/02/22;4,898
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,794
SE;SP;SAO PAULO;ETANOL;02/02/22;4,499
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,499
SE;SP;SAO PAULO;ETANOL;02/02/22;4,699
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;5,849
SE;SP;SAO PAULO;GASOLINA;03/02/22;5,799
SE;SP;SAO PAULO;ETANOL;03/02/22;4,199
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,399
SE;SP;SAO PAULO;ETANOL;03/02/22;5,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,599
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,499
SE;SP;SAO PAULO;ETANOL;03/02/22;4,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,999
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,799
SE;SP;SAO PAULO;ETANOL;03/02/22;4,999
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,199
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,399
SE;SP;SAO CAETANO DO SUL;GASOLINA ADITIVADA;01/02/22;6,089
SE;SP;SAO CAETANO DO SUL;ETANOL;01/02/22;4,499
SE;SP;SAO CAETANO DO SUL;GASOLINA;01/02/22;6,089
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,799
SE;SP;SAO PAULO;ETANOL;03/02/22;4,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,899
SE;SP;SAO PAULO;GASOLINA;03/02/22;5,789
SE;SP;SAO PAULO;ETANOL;03/02/22;4,289
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;7,099
SE;SP;SAO PAULO;ETANOL;03/02/22;4,699
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,499
SE;SP;SAO PAULO;ETANOL;02/02/22;4,899
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,699
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,899
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,799
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,499
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,499
SE;SP;SAO PAULO;ETANOL;03/02/22;4,799
SE;SP;SAO PAULO;ETANOL;02/02/22;5,399
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,899
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,999
SE;SP;SAO PAULO;ETANOL;03/02/22;4,699
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,699
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,899
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,999
SE;SP;SAO PAULO;ETANOL;02/02/22;4,799
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,999
SE;SP;SAO PAULO;ETANOL;02/02/22;4,899
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,599
SE;SP;SAO PAULO;ETANOL;02/02/22;4,499
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,199
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;5,999
SE;SP;SAO PAULO;GASOLINA;03/02/22;5,899
SE;SP;SAO PAULO;ETANOL;03/02/22;4,399
SE;SP;SAO PAULO;ETANOL;02/02/22;4,898
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,598
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,798
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,798
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,698
SE;SP;SAO PAULO;ETANOL;03/02/22;4,799
SE;SP;SAO PAULO;ETANOL;02/02/22;4,899
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,599
SE;SP;SAO PAULO;ETANOL;02/02/22;4,849
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,799
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;7,199
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,699
SE;SP;SAO PAULO;ETANOL;03/02/22;4,899
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;7,099
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,699
SE;SP;SAO PAULO;ETANOL;03/02/22;4,799
SE;SP;SAO PAULO;ETANOL;02/02/22;4,499
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,099
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,099
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,449
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,249
SE;SP;SAO PAULO;ETANOL;03/02/22;4,599
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,399
SE;SP;SAO PAULO;ETANOL;03/02/22;4,999
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,599
SE;SP;SAO PAULO;ETANOL;02/02/22;4,689
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,199
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,599
SE;SP;SAO PAULO;ETANOL;02/02/22;4,898
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,698
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,698
SE;SP;SAO PAULO;GASOLINA;03/02/22;5,869
SE;SP;SAO PAULO;ETANOL;03/02/22;4,299
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,899
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,499
SE;SP;SAO PAULO;ETANOL;03/02/22;4,979
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,799
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,899
SE;SP;SAO PAULO;ETANOL;02/02/22;4,799
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,999
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,499
SE;SP;SAO PAULO;ETANOL;03/02/22;4,694
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,699
SE;SP;SAO PAULO;ETANOL;02/02/22;4,799
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,279
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,349
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,399
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,299
SE;SP;SAO PAULO;ETANOL;03/02/22;4,549
SE;SP;SAO PAULO;ETANOL;02/02/22;4,799
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,399
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,699
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,598
SE;SP;SAO PAULO;ETANOL;03/02/22;4,898
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,799
SE;SP;SAO PAULO;ETANOL;02/02/22;4,849
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,799
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,699
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;7,099
SE;SP;SAO PAULO;ETANOL;02/02/22;4,999
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,599
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,749
SE;SP;SAO PAULO;GASOLINA ADITIVADA;03/02/22;6,799
SE;SP;SAO PAULO;GASOLINA;03/02/22;6,599
SE;SP;SAO PAULO;ETANOL;03/02/22;4,599
SE;SP;SAO PAULO;ETANOL;02/02/22;4,549
SE;SP;SAO PAULO;GASOLINA;02/02/22;5,969
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,399
SE;SP;SAO PAULO;ETANOL;02/02/22;5,299
SE;SP;SAO PAULO;GASOLINA;02/02/22;6,949
SE;SP;SAO PAULO;GASOLINA ADITIVADA;02/02/22;6,999
SE;SP;SAO VICENTE;GASOLINA ADITIVADA;01/02/22;6,899
SE;SP;SAO VICENTE;ETANOL;01/02/22;4,699
SE;SP;SAO VICENTE;GASOLINA;01/02/22;6,699
SE;SP;SAO VICENTE;GASOLINA ADITIVADA;01/02/22;6,899
SE;SP;SAO VICENTE;ETANOL;01/02/22;4,699
SE;SP;SAO VICENTE;GASOLINA;01/02/22;6,699
SE;SP;SAO VICENTE;ETANOL;01/02/22;4,599
SE;SP;SAO VICENTE;GASOLINA;01/02/22;6,099
SE;SP;SAO VICENTE;GASOLINA ADITIVADA;01/02/22;6,299
SE;SP;SAO VICENTE;ETANOL;01/02/22;4,699
SE;SP;SAO VICENTE;GASOLINA;01/02/22;6,199
SE;SP;SAO VICENTE;ETANOL;01/02/22;4,699
SE;SP;SAO VICENTE;GASOLINA;01/02/22;6,099
SE;SP;SAO VICENTE;ETANOL;01/02/22;4,759
SE;SP;SAO VICENTE;GASOLINA;01/02/22;6,159
SE;SP;SAO VICENTE;GASOLINA ADITIVADA;01/02/22;6,899
SE;SP;SAO VICENTE;ETANOL;01/02/22;4,699
SE;SP;SAO VICENTE;GASOLINA;01/02/22;6,699
SE;SP;SAO VICENTE;GASOLINA ADITIVADA;01/02/22;6,899
SE;SP;SAO VICENTE;ETANOL;01/02/22;4,699
SE;SP;SAO VICENTE;GASOLINA;01/02/22;6,699
SE;SP;SERTAOZINHO;GASOLINA;03/02/22;6,659
SE;SP;SERTAOZINHO;ETANOL;03/02/22;4,549
SE;SP;SERTAOZINHO;ETANOL;01/02/22;4,42
SE;SP;SERTAOZINHO;GASOLINA;01/02/22;6,6
SE;SP;SERTAOZINHO;ETANOL;02/02/22;4,499
SE;SP;SERTAOZINHO;GASOLINA;02/02/22;6,679
SE;SP;SERTAOZINHO;GASOLINA ADITIVADA;02/02/22;6,699
SE;SP;SERTAOZINHO;GASOLINA ADITIVADA;01/02/22;6,879
SE;SP;SERTAOZINHO;ETANOL;01/02/22;4,499
SE;SP;SERTAOZINHO;GASOLINA;01/02/22;6,679
SE;SP;SUZANO;GASOLINA;02/02/22;6,499
SE;SP;SUZANO;GASOLINA ADITIVADA;02/02/22;6,679
SE;SP;SUZANO;ETANOL;02/02/22;4,699
SE;SP;SUZANO;GASOLINA;02/02/22;6,199
SE;SP;SUZANO;GASOLINA ADITIVADA;02/02/22;6,199
SE;SP;SUZANO;ETANOL;02/02/22;4,579
SE;SP;SUZANO;GASOLINA;02/02/22;6,099
SE;SP;SUZANO;GASOLINA ADITIVADA;02/02/22;6,199
SE;SP;SUZANO;ETANOL;02/02/22;4,699
SE;SP;SUZANO;GASOLINA;02/02/22;6,299
SE;SP;SUZANO;GASOLINA ADITIVADA;02/02/22;6,499
SE;SP;TABOAO DA SERRA;ETANOL;01/02/22;4,499
SE;SP;TABOAO DA SERRA;GASOLINA;01/02/22;6,079
SE;SP;TABOAO DA SERRA;GASOLINA ADITIVADA;01/02/22;6,999
SE;SP;TABOAO DA SERRA;ETANOL;01/02/22;4,999
SE;SP;TABOAO DA SERRA;GASOLINA;01/02/22;6,749
SE;SP;TABOAO DA SERRA;ETANOL;01/02/22;4,899
SE;SP;TABOAO DA SERRA;GASOLINA;01/02/22;6,399
SE;SP;TABOAO DA SERRA;GASOLINA ADITIVADA;01/02/22;6,999
SE;SP;TABOAO DA SERRA;ETANOL;01/02/22;4,999
SE;SP;TABOAO DA SERRA;GASOLINA;01/02/22;6,499
SE;SP;TABOAO DA SERRA;GASOLINA ADITIVADA;01/02/22;6,759
SE;SP;TABOAO DA SERRA;ETANOL;01/02/22;4,589
SE;SP;TABOAO DA SERRA;GASOLINA;01/02/22;6,159
SE;SP;TABOAO DA SERRA;GASOLINA ADITIVADA;01/02/22;6,549
SE;SP;TABOAO DA SERRA;ETANOL;01/02/22;4,899
SE;SP;TABOAO DA SERRA;GASOLINA;01/02/22;6,499
SE;SP;TABOAO DA SERRA;ETANOL;01/02/22;4,499
SE;SP;TABOAO DA SERRA;GASOLINA;01/02/22;5,999
SE;SP;TABOAO DA SERRA;GASOLINA ADITIVADA;01/02/22;6,079
SE;SP;TABOAO DA SERRA;ETANOL;01/02/22;4,479
SE;SP;TABOAO DA SERRA;GASOLINA;01/02/22;6,079
SE;SP;TAUBATE;GASOLINA ADITIVADA;01/02/22;6,199
SE;SP;TAUBATE;ETANOL;01/02/22;4,699
SE;SP;TAUBATE;GASOLINA;01/02/22;6,099
SE;SP;TAUBATE;GASOLINA ADITIVADA;01/02/22;6,399
SE;SP;TAUBATE;ETANOL;01/02/22;4,599
SE;SP;TAUBATE;GASOLINA;01/02/22;6,199
SE;SP;TAUBATE;ETANOL;02/02/22;4,599
SE;SP;TAUBATE;GASOLINA;02/02/22;6,199
SE;SP;TAUBATE;GASOLINA ADITIVADA;02/02/22;6,199
SE;SP;TAUBATE;GASOLINA ADITIVADA;01/02/22;6,639
SE;SP;TAUBATE;ETANOL;01/02/22;5,099
SE;SP;TAUBATE;GASOLINA;01/02/22;6,539
SE;SP;TAUBATE;ETANOL;02/02/22;4,799
SE;SP;TAUBATE;GASOLINA;02/02/22;6,099
SE;SP;TAUBATE;GASOLINA ADITIVADA;02/02/22;6,179
SE;SP;VOTUPORANGA;ETANOL;02/02/22;4,29
SE;SP;VOTUPORANGA;GASOLINA;02/02/22;6,43
SE;SP;VOTUPORANGA;GASOLINA ADITIVADA;02/02/22;6,53
SE;SP;VOTUPORANGA;ETANOL;02/02/22;4,599
SE;SP;VOTUPORANGA;GASOLINA;02/02/22;6,399
SE;SP;VOTUPORANGA;GASOLINA ADITIVADA;02/02/22;6,499
SE;SP;VOTUPORANGA;ETANOL;02/02/22;4,257
SE;SP;VOTUPORANGA;GASOLINA;02/02/22;5,957
SE;SP;VOTUPORANGA;GASOLINA ADITIVADA;02/02/22;6,277
SE;SP;VOTUPORANGA;ETANOL;02/02/22;4,399
SE;SP;VOTUPORANGA;GASOLINA;02/02/22;6,399
SE;SP;VOTUPORANGA;GASOLINA ADITIVADA;02/02/22;6,549
SE;SP;VOTUPORANGA;ETANOL;02/02/22;4,399
SE;SP;VOTUPORANGA;GASOLINA;02/02/22;6,299
SE;SP;VOTUPORANGA;ETANOL;02/02/22;4,29
SE;SP;VOTUPORANGA;GASOLINA;02/02/22;6,43
CO;DF;BRASILIA;GASOLINA;02/02/22;6,639
CO;DF;BRASILIA;GASOLINA ADITIVADA;02/02/22;6,789
CO;DF;BRASILIA;ETANOL;02/02/22;5,499
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,399
NE;AL;MACEIO;ETANOL;01/02/22;4,759
NE;AL;MACEIO;GASOLINA;01/02/22;6,289
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,659
NE;AL;MACEIO;ETANOL;01/02/22;5,299
NE;AL;MACEIO;GASOLINA;01/02/22;6,559
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,495
NE;AL;MACEIO;ETANOL;01/02/22;4,995
NE;AL;MACEIO;GASOLINA;01/02/22;6,495
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,85
NE;AL;MACEIO;ETANOL;01/02/22;5,59
NE;AL;MACEIO;GASOLINA;01/02/22;6,83
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,599
NE;AL;MACEIO;ETANOL;01/02/22;4,999
NE;AL;MACEIO;GASOLINA;01/02/22;6,399
NE;AL;MACEIO;ETANOL;01/02/22;5,19
NE;AL;MACEIO;GASOLINA;01/02/22;6,39
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,599
NE;AL;MACEIO;ETANOL;01/02/22;5,199
NE;AL;MACEIO;GASOLINA;01/02/22;6,499
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,765
NE;AL;MACEIO;ETANOL;01/02/22;5,149
NE;AL;MACEIO;GASOLINA;01/02/22;6,543
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,659
NE;AL;MACEIO;ETANOL;01/02/22;5,149
NE;AL;MACEIO;GASOLINA;01/02/22;6,599
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,789
NE;AL;MACEIO;ETANOL;01/02/22;5,079
NE;AL;MACEIO;GASOLINA;01/02/22;6,539
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,389
NE;AL;MACEIO;ETANOL;01/02/22;5,089
NE;AL;MACEIO;GASOLINA;01/02/22;6,299
NE;AL;MACEIO;ETANOL;01/02/22;5,29
NE;AL;MACEIO;GASOLINA;01/02/22;6,49
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,799
NE;AL;MACEIO;ETANOL;01/02/22;4,999
NE;AL;MACEIO;GASOLINA;01/02/22;6,499
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,697
NE;AL;MACEIO;ETANOL;01/02/22;5,187
NE;AL;MACEIO;GASOLINA;01/02/22;6,597
NE;AL;MACEIO;GASOLINA ADITIVADA;01/02/22;6,999
NE;AL;MACEIO;ETANOL;01/02/22;5,469
NE;AL;MACEIO;GASOLINA;01/02/22;6,699
N;AM;TEFE;GASOLINA;02/02/22;7,39
N;AM;TEFE;GASOLINA;02/02/22;7,39
N;AM;TEFE;GASOLINA;02/02/22;7,39
N;AM;TEFE;GASOLINA;02/02/22;7,35
N;AM;TEFE;GASOLINA;02/02/22;7,39
N;AP;MACAPA;GASOLINA;03/02/22;5,84
N;AP;MACAPA;GASOLINA;02/02/22;5,94
N;AP;MACAPA;GASOLINA ADITIVADA;02/02/22;6,37
NE;BA;CAETITE;GASOLINA ADITIVADA;01/02/22;7,509
NE;BA;CAETITE;ETANOL;01/02/22;5,569
NE;BA;CAETITE;GASOLINA;01/02/22;7,409
NE;BA;CAETITE;GASOLINA ADITIVADA;01/02/22;7,518
NE;BA;CAETITE;ETANOL;01/02/22;5,599
NE;BA;CAETITE;GASOLINA;01/02/22;7,418
NE;BA;CAETITE;ETANOL;01/02/22;5,569
NE;BA;CAETITE;GASOLINA;01/02/22;7,409
NE;BA;CAMACARI;GASOLINA ADITIVADA;01/02/22;6,49
NE;BA;CAMACARI;ETANOL;01/02/22;5,15
NE;BA;CAMACARI;GASOLINA;01/02/22;6,49
NE;BA;CAMACARI;ETANOL;01/02/22;5,15
NE;BA;CAMACARI;GASOLINA;01/02/22;6,49
NE;BA;CAMACARI;GASOLINA ADITIVADA;01/02/22;6,69
NE;BA;CAMACARI;ETANOL;01/02/22;5,29
NE;BA;CAMACARI;GASOLINA;01/02/22;6,59
NE;BA;CAMACARI;GASOLINA ADITIVADA;01/02/22;6,69
NE;BA;CAMACARI;ETANOL;01/02/22;5,39
NE;BA;CAMACARI;GASOLINA;01/02/22;6,69
