Regiao - Sigla;Estado - Sigla;Municipio;Produto;Data da Coleta;Valor de Venda
S;RS;SAPUCAIA DO SUL;ETANOL;27/01/22;6,299
S;SC;JOINVILLE;GASOLINA;27/01/22;6,398
S;SC;JOINVILLE;GASOLINA ADITIVADA;27/01/22;6,598
S;SC;JOINVILLE;ETANOL;27/01/22;5,938
S;SC;JOINVILLE;GASOLINA;27/01/22;6,399
S;SC;JOINVILLE;GASOLINA ADITIVADA;27/01/22;6,499
S;SC;LAGUNA;GASOLINA;27/01/22;6,499
S;SC;LAGUNA;GASOLINA ADITIVADA;27/01/22;6,599
S;SC;LAGUNA;ETANOL;27/01/22;5,999
S;SC;LAGUNA;GASOLINA;27/01/22;6,489
S;SC;LAGUNA;GASOLINA ADITIVADA;27/01/22;6,529
S;SC;LAGUNA;GASOLINA;27/01/22;6,199
S;SC;LAGUNA;GASOLINA ADITIVADA;27/01/22;6,199
S;SC;LAGUNA;ETANOL;27/01/22;6,589
SE;SP;BARUERI;GASOLINA;27/01/22;6,299
SE;SP;BARUERI;ETANOL;27/01/22;4,899
SE;SP;BARUERI;GASOLINA;27/01/22;6,299
SE;SP;BARUERI;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;BARUERI;ETANOL;27/01/22;4,699
SE;SP;CARAPICUIBA;GASOLINA;27/01/22;6,099
SE;SP;CARAPICUIBA;ETANOL;27/01/22;4,699
SE;SP;CARAPICUIBA;GASOLINA;27/01/22;6,499
SE;SP;CARAPICUIBA;GASOLINA ADITIVADA;27/01/22;6,699
SE;SP;CARAPICUIBA;ETANOL;27/01/22;4,599
SE;SP;CARAPICUIBA;GASOLINA;27/01/22;6,399
SE;SP;CARAPICUIBA;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;CARAPICUIBA;ETANOL;27/01/22;4,799
SE;SP;CARAPICUIBA;GASOLINA;27/01/22;6,399
SE;SP;CARAPICUIBA;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;CARAPICUIBA;ETANOL;27/01/22;4,799
SE;SP;CARAPICUIBA;GASOLINA;27/01/22;6,499
SE;SP;CARAPICUIBA;ETANOL;27/01/22;4,599
SE;SP;CARAPICUIBA;GASOLINA;27/01/22;6,299
SE;SP;CARAPICUIBA;GASOLINA ADITIVADA;27/01/22;6,549
SE;SP;CARAPICUIBA;ETANOL;27/01/22;4,599
SE;SP;ITAPIRA;GASOLINA;27/01/22;6,129
SE;SP;ITAPIRA;ETANOL;27/01/22;4,589
SE;SP;ITAPIRA;GASOLINA;27/01/22;6,498
SE;SP;ITAPIRA;GASOLINA ADITIVADA;27/01/22;6,828
SE;SP;ITAPIRA;ETANOL;27/01/22;4,998
SE;SP;ITAPIRA;GASOLINA;27/01/22;6,399
SE;SP;ITAPIRA;ETANOL;27/01/22;4,799
SE;SP;ITAPIRA;GASOLINA;27/01/22;6,449
SE;SP;ITAPIRA;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;ITAPIRA;ETANOL;27/01/22;4,899
SE;SP;ITAPIRA;GASOLINA;27/01/22;6,139
SE;SP;ITAPIRA;ETANOL;27/01/22;4,639
SE;SP;ITAPIRA;GASOLINA;27/01/22;6,399
SE;SP;ITAPIRA;GASOLINA ADITIVADA;27/01/22;6,439
SE;SP;ITAPIRA;ETANOL;27/01/22;4,899
SE;SP;ITAPIRA;GASOLINA;27/01/22;6,249
SE;SP;ITAPIRA;GASOLINA ADITIVADA;27/01/22;6,349
SE;SP;ITAPIRA;ETANOL;27/01/22;4,599
SE;SP;ITAPIRA;GASOLINA;27/01/22;6,399
SE;SP;ITAPIRA;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;ITAPIRA;ETANOL;27/01/22;4,799
SE;SP;ITAQUAQUECETUBA;GASOLINA;27/01/22;6,199
SE;SP;ITAQUAQUECETUBA;GASOLINA ADITIVADA;27/01/22;6,199
SE;SP;ITAQUAQUECETUBA;ETANOL;27/01/22;4,599
SE;SP;ITAQUAQUECETUBA;GASOLINA;27/01/22;5,999
SE;SP;ITAQUAQUECETUBA;GASOLINA ADITIVADA;27/01/22;5,999
SE;SP;ITAQUAQUECETUBA;ETANOL;27/01/22;4,519
SE;SP;ITAQUAQUECETUBA;GASOLINA;27/01/22;6,397
SE;SP;ITAQUAQUECETUBA;GASOLINA ADITIVADA;27/01/22;6,597
SE;SP;ITAQUAQUECETUBA;ETANOL;27/01/22;4,797
SE;SP;ITAQUAQUECETUBA;GASOLINA;27/01/22;6,299
SE;SP;ITAQUAQUECETUBA;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;ITAQUAQUECETUBA;ETANOL;27/01/22;4,797
SE;SP;ITAQUAQUECETUBA;GASOLINA;27/01/22;6,499
SE;SP;ITAQUAQUECETUBA;GASOLINA ADITIVADA;27/01/22;6,699
SE;SP;ITAQUAQUECETUBA;ETANOL;27/01/22;4,799
SE;SP;JACAREI;GASOLINA;27/01/22;5,999
SE;SP;JACAREI;ETANOL;27/01/22;4,599
SE;SP;JACAREI;GASOLINA;27/01/22;6,099
SE;SP;JACAREI;GASOLINA ADITIVADA;27/01/22;6,099
SE;SP;JACAREI;ETANOL;27/01/22;4,599
SE;SP;JACAREI;GASOLINA;27/01/22;5,989
SE;SP;JACAREI;GASOLINA ADITIVADA;27/01/22;6,239
SE;SP;JACAREI;ETANOL;27/01/22;4,699
SE;SP;JACAREI;GASOLINA;27/01/22;5,949
SE;SP;JACAREI;GASOLINA ADITIVADA;27/01/22;6,099
SE;SP;JACAREI;ETANOL;27/01/22;4,599
SE;SP;JACAREI;GASOLINA;27/01/22;6,099
SE;SP;JACAREI;GASOLINA ADITIVADA;27/01/22;6,249
SE;SP;JACAREI;ETANOL;27/01/22;4,599
SE;SP;JACAREI;GASOLINA;27/01/22;6,149
SE;SP;JACAREI;GASOLINA ADITIVADA;27/01/22;6,349
SE;SP;JACAREI;ETANOL;27/01/22;4,679
SE;SP;JACAREI;GASOLINA;27/01/22;6,099
SE;SP;JACAREI;GASOLINA ADITIVADA;27/01/22;6,099
SE;SP;JACAREI;ETANOL;27/01/22;4,599
SE;SP;LORENA;GASOLINA;27/01/22;6,199
SE;SP;LORENA;ETANOL;27/01/22;4,769
SE;SP;LORENA;GASOLINA;27/01/22;6,399
SE;SP;LORENA;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;LORENA;ETANOL;27/01/22;4,799
SE;SP;LORENA;GASOLINA;27/01/22;6,199
SE;SP;LORENA;ETANOL;27/01/22;4,769
SE;SP;LORENA;GASOLINA;27/01/22;6,189
SE;SP;LORENA;GASOLINA ADITIVADA;27/01/22;6,189
SE;SP;LORENA;ETANOL;27/01/22;4,699
SE;SP;LORENA;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;LORENA;GASOLINA;27/01/22;6,499
SE;SP;OSASCO;GASOLINA;27/01/22;6,179
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,699
SE;SP;OSASCO;ETANOL;27/01/22;4,699
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;OSASCO;GASOLINA;27/01/22;6,399
SE;SP;OSASCO;ETANOL;27/01/22;4,799
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,949
SE;SP;OSASCO;GASOLINA;27/01/22;6,649
SE;SP;OSASCO;ETANOL;27/01/22;4,799
SE;SP;OSASCO;GASOLINA;27/01/22;6,299
SE;SP;OSASCO;ETANOL;27/01/22;4,599
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,649
SE;SP;OSASCO;GASOLINA;27/01/22;6,399
SE;SP;OSASCO;ETANOL;27/01/22;4,799
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,799
SE;SP;OSASCO;GASOLINA;27/01/22;6,599
SE;SP;OSASCO;ETANOL;27/01/22;5,099
SE;SP;OSASCO;GASOLINA;27/01/22;6,399
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;OSASCO;ETANOL;27/01/22;4,899
SE;SP;OSASCO;GASOLINA;27/01/22;6,478
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,682
SE;SP;OSASCO;ETANOL;27/01/22;4,849
SE;SP;OSASCO;GASOLINA;27/01/22;6,459
SE;SP;OSASCO;ETANOL;27/01/22;4,999
SE;SP;OSASCO;GASOLINA;27/01/22;6,299
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;OSASCO;ETANOL;27/01/22;4,799
SE;SP;OSASCO;GASOLINA;27/01/22;6,499
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,899
SE;SP;OSASCO;ETANOL;27/01/22;4,999
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA;27/01/22;5,979
SE;SP;SAO JOSE DOS CAMPOS;ETANOL;27/01/22;4,539
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA ADITIVADA;27/01/22;6,199
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA;27/01/22;6,199
SE;SP;SAO JOSE DOS CAMPOS;ETANOL;27/01/22;4,699
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA ADITIVADA;27/01/22;6,099
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA;27/01/22;6,099
SE;SP;SAO JOSE DOS CAMPOS;ETANOL;27/01/22;4,599
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA;27/01/22;5,959
SE;SP;SAO JOSE DOS CAMPOS;ETANOL;27/01/22;4,539
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA ADITIVADA;27/01/22;6,349
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA;27/01/22;6,249
SE;SP;SAO JOSE DOS CAMPOS;ETANOL;27/01/22;4,639
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA;27/01/22;6,079
SE;SP;SAO JOSE DOS CAMPOS;ETANOL;27/01/22;4,529
SE;SP;MOGI GUACU;GASOLINA ADITIVADA;27/01/22;6,597
SE;SP;MOGI GUACU;GASOLINA;27/01/22;6,457
SE;SP;MOGI GUACU;ETANOL;27/01/22;4,997
S;PR;CAMPO MOURAO;ETANOL;27/01/22;4,92
S;PR;CAMPO MOURAO;GASOLINA;27/01/22;6,35
SE;RJ;SAO GONCALO;GASOLINA;27/01/22;6,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;27/01/22;7,099
SE;RJ;SAO GONCALO;ETANOL;27/01/22;5,899
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;OSASCO;GASOLINA;27/01/22;6,399
SE;SP;OSASCO;ETANOL;27/01/22;4,899
SE;MG;LAVRAS;ETANOL;27/01/22;5,389
SE;MG;LAVRAS;GASOLINA ADITIVADA;27/01/22;7,199
SE;MG;LAVRAS;GASOLINA;27/01/22;7,104
NE;BA;BARREIRAS;ETANOL;27/01/22;5,199
NE;BA;BARREIRAS;GASOLINA ADITIVADA;27/01/22;6,959
SE;SP;MOGI MIRIM;GASOLINA;27/01/22;6,179
SE;SP;MOGI MIRIM;ETANOL;27/01/22;4,479
S;PR;CAMPO MOURAO;ETANOL;27/01/22;5,09
S;PR;CAMPO MOURAO;GASOLINA ADITIVADA;27/01/22;6,29
S;PR;CAMPO MOURAO;GASOLINA;27/01/22;6,29
S;RS;CANOAS;GASOLINA ADITIVADA;27/01/22;6,599
S;RS;CANOAS;GASOLINA;27/01/22;6,399
NE;BA;BARREIRAS;GASOLINA;27/01/22;6,889
NE;BA;IRECE;ETANOL;27/01/22;5,19
NE;BA;IRECE;GASOLINA ADITIVADA;27/01/22;6,86
NE;BA;IRECE;GASOLINA;27/01/22;6,86
SE;SP;SAO PAULO;GASOLINA;27/01/22;5,999
SE;SP;SAO PAULO;ETANOL;27/01/22;4,899
SE;SP;JACAREI;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;JACAREI;ETANOL;27/01/22;4,999
SE;RJ;SAO GONCALO;GASOLINA;27/01/22;6,799
SE;RJ;SAO GONCALO;ETANOL;27/01/22;5,599
S;RS;CANOAS;GASOLINA ADITIVADA;27/01/22;6,369
S;RS;CANOAS;ETANOL;27/01/22;5,999
S;RS;CANOAS;GASOLINA;27/01/22;6,369
S;PR;CAMPO MOURAO;ETANOL;27/01/22;4,95
S;PR;CAMPO MOURAO;GASOLINA;27/01/22;6,35
NE;SE;ARACAJU;GASOLINA;27/01/22;6,42
NE;SE;ARACAJU;GASOLINA ADITIVADA;27/01/22;6,42
NE;SE;ARACAJU;ETANOL;27/01/22;4,88
SE;RJ;BARRA MANSA;ETANOL;27/01/22;6,499
SE;RJ;BARRA MANSA;GASOLINA ADITIVADA;27/01/22;7,749
SE;RJ;BARRA MANSA;GASOLINA;27/01/22;7,599
SE;SP;PAULINIA;GASOLINA;27/01/22;6,249
SE;SP;PAULINIA;ETANOL;27/01/22;4,699
S;SC;TUBARAO;GASOLINA;27/01/22;6,349
S;SC;TUBARAO;GASOLINA ADITIVADA;27/01/22;6,399
S;SC;TUBARAO;ETANOL;27/01/22;5,999
NE;CE;MARACANAU;ETANOL;27/01/22;5,29
NE;CE;MARACANAU;GASOLINA;27/01/22;6,19
NE;CE;MARACANAU;GASOLINA ADITIVADA;27/01/22;6,49
SE;SP;OSASCO;GASOLINA;27/01/22;6,399
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;OSASCO;ETANOL;27/01/22;4,799
SE;SP;MOGI GUACU;GASOLINA;27/01/22;6,699
SE;SP;MOGI GUACU;ETANOL;27/01/22;5,299
S;RS;ESTEIO;GASOLINA;27/01/22;6,399
S;RS;ESTEIO;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,099
SE;SP;SAO PAULO;ETANOL;27/01/22;4,489
S;RS;CRUZ ALTA;GASOLINA;27/01/22;6,885
S;RS;CRUZ ALTA;GASOLINA ADITIVADA;27/01/22;7,085
CO;GO;GOIANIA;ETANOL;27/01/22;4,99
CO;GO;GOIANIA;GASOLINA;27/01/22;6,99
SE;SP;MOGI GUACU;GASOLINA;27/01/22;6,397
SE;SP;MOGI GUACU;ETANOL;27/01/22;4,897
S;SC;TUBARAO;GASOLINA;27/01/22;6,399
S;SC;TUBARAO;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;BAURU;GASOLINA;27/01/22;6,159
SE;SP;BAURU;ETANOL;27/01/22;4,399
S;RS;SAO LEOPOLDO;GASOLINA;27/01/22;6,255
S;RS;SAO LEOPOLDO;GASOLINA ADITIVADA;27/01/22;6,455
SE;SP;SAO PAULO;GASOLINA;27/01/22;7,499
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;8,599
SE;SP;SAO PAULO;ETANOL;27/01/22;4,999
S;RS;SAPUCAIA DO SUL;GASOLINA;27/01/22;6,399
S;RS;SAPUCAIA DO SUL;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;BARUERI;GASOLINA;27/01/22;6,199
SE;SP;BARUERI;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;BARUERI;ETANOL;27/01/22;4,699
SE;SP;LORENA;GASOLINA;27/01/22;6,299
SE;SP;LORENA;GASOLINA ADITIVADA;27/01/22;6,399
SE;SP;LORENA;ETANOL;27/01/22;4,799
S;SC;ARARANGUA;GASOLINA;27/01/22;6,299
S;SC;ARARANGUA;GASOLINA ADITIVADA;27/01/22;6,449
S;SC;ARARANGUA;ETANOL;27/01/22;5,999
NE;PE;PETROLINA;ETANOL;27/01/22;5,94
NE;PE;PETROLINA;GASOLINA;27/01/22;7,34
NE;PE;PETROLINA;GASOLINA ADITIVADA;27/01/22;7,34
S;RS;NOVO HAMBURGO;GASOLINA;27/01/22;6,219
S;RS;NOVO HAMBURGO;GASOLINA ADITIVADA;27/01/22;6,219
NE;SE;ARACAJU;GASOLINA;27/01/22;6,459
NE;SE;ARACAJU;GASOLINA ADITIVADA;27/01/22;6,559
NE;SE;ARACAJU;ETANOL;27/01/22;5,399
SE;SP;BAURU;GASOLINA;27/01/22;6,399
SE;SP;BAURU;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;BAURU;ETANOL;27/01/22;4,599
SE;SP;MOGI GUACU;GASOLINA;27/01/22;6,499
SE;SP;MOGI GUACU;ETANOL;27/01/22;4,999
NE;BA;JUAZEIRO;ETANOL;27/01/22;6,05
NE;BA;JUAZEIRO;GASOLINA ADITIVADA;27/01/22;7,49
NE;BA;JUAZEIRO;GASOLINA;27/01/22;7,39
CO;GO;GOIANIA;ETANOL;27/01/22;4,89
CO;GO;GOIANIA;GASOLINA;27/01/22;6,89
NE;PI;TERESINA;ETANOL;27/01/22;5,199
NE;PI;TERESINA;GASOLINA;27/01/22;6,799
NE;PI;TERESINA;GASOLINA ADITIVADA;27/01/22;7,099
SE;SP;COSMOPOLIS;GASOLINA;27/01/22;6,159
SE;SP;COSMOPOLIS;ETANOL;27/01/22;4,559
SE;RJ;NITEROI;GASOLINA ADITIVADA;27/01/22;6,799
SE;RJ;NITEROI;ETANOL;27/01/22;5,499
SE;RJ;NITEROI;GASOLINA;27/01/22;6,799
SE;SP;CARAPICUIBA;GASOLINA;27/01/22;5,899
SE;SP;CARAPICUIBA;ETANOL;27/01/22;4,599
SE;SP;JACAREI;GASOLINA;27/01/22;5,96
SE;SP;JACAREI;GASOLINA ADITIVADA;27/01/22;6,11
SE;SP;JACAREI;ETANOL;27/01/22;4,58
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,189
SE;SP;SAO PAULO;ETANOL;27/01/22;4,799
SE;SP;COSMOPOLIS;GASOLINA;27/01/22;6,159
SE;SP;COSMOPOLIS;ETANOL;27/01/22;4,559
S;RS;PORTO ALEGRE;GASOLINA;27/01/22;6,459
S;RS;PORTO ALEGRE;GASOLINA ADITIVADA;27/01/22;6,699
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,219
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,419
SE;SP;SAO PAULO;ETANOL;27/01/22;4,649
CO;MT;CUIABA;ETANOL;27/01/22;4,699
CO;MT;CUIABA;GASOLINA;27/01/22;6,499
SE;MG;LAVRAS;ETANOL;27/01/22;5,269
SE;MG;LAVRAS;GASOLINA;27/01/22;7,089
SE;SP;OSASCO;GASOLINA;27/01/22;6,099
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,299
SE;SP;OSASCO;ETANOL;27/01/22;4,499
SE;SP;BAURU;GASOLINA;27/01/22;6,399
SE;SP;BAURU;GASOLINA ADITIVADA;27/01/22;6,399
SE;SP;BAURU;ETANOL;27/01/22;4,599
S;RS;ALEGRETE;GASOLINA ADITIVADA;27/01/22;7,199
S;RS;ALEGRETE;GASOLINA;27/01/22;6,999
N;PA;PARAUAPEBAS;GASOLINA;27/01/22;7,389
N;PA;PARAUAPEBAS;GASOLINA ADITIVADA;27/01/22;7,639
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,499
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,699
SE;SP;GUARULHOS;ETANOL;27/01/22;5,099
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,42
SE;SP;GUARULHOS;ETANOL;27/01/22;4,842
SE;SP;ITAQUAQUECETUBA;GASOLINA;27/01/22;6,299
SE;SP;ITAQUAQUECETUBA;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;ITAQUAQUECETUBA;ETANOL;27/01/22;4,797
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,199
SE;SP;SAO PAULO;GASOLINA ADITIVADA;27/01/22;6,399
SE;SP;SAO PAULO;ETANOL;27/01/22;4,899
S;RS;SAO LEOPOLDO;GASOLINA;27/01/22;6,299
S;RS;SAO LEOPOLDO;GASOLINA ADITIVADA;27/01/22;6,399
SE;SP;OSASCO;GASOLINA;27/01/22;5,899
SE;SP;OSASCO;ETANOL;27/01/22;4,399
SE;MG;ARAGUARI;ETANOL;27/01/22;4,699
SE;MG;ARAGUARI;GASOLINA;27/01/22;6,699
SE;SP;COTIA;GASOLINA;27/01/22;6,499
SE;SP;COTIA;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;COTIA;ETANOL;27/01/22;4,999
CO;GO;GOIANIA;ETANOL;27/01/22;5,27
CO;GO;GOIANIA;GASOLINA;27/01/22;7,47
SE;RJ;TERESOPOLIS;GASOLINA;27/01/22;7,149
SE;RJ;TERESOPOLIS;GASOLINA ADITIVADA;27/01/22;7,149
SE;RJ;TERESOPOLIS;ETANOL;27/01/22;5,789
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA ADITIVADA;27/01/22;6,099
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA;27/01/22;6,099
SE;SP;SAO JOSE DOS CAMPOS;ETANOL;27/01/22;4,599
SE;SP;ITAPIRA;GASOLINA;27/01/22;6,389
SE;SP;ITAPIRA;GASOLINA ADITIVADA;27/01/22;6,689
SE;SP;ITAPIRA;ETANOL;27/01/22;4,789
S;PR;CIANORTE;ETANOL;27/01/22;5,09
S;PR;CIANORTE;GASOLINA;27/01/22;6,59
CO;MT;CUIABA;ETANOL;27/01/22;4,597
CO;MT;CUIABA;GASOLINA;27/01/22;6,399
CO;MT;CUIABA;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;ITAQUAQUECETUBA;GASOLINA;27/01/22;6,099
SE;SP;ITAQUAQUECETUBA;GASOLINA ADITIVADA;27/01/22;6,299
SE;SP;ITAQUAQUECETUBA;ETANOL;27/01/22;4,699
S;RS;NOVO HAMBURGO;GASOLINA;27/01/22;6,299
S;RS;NOVO HAMBURGO;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;SAO PAULO;GASOLINA;27/01/22;6,079
SE;SP;SAO PAULO;ETANOL;27/01/22;4,679
SE;RJ;TERESOPOLIS;GASOLINA;27/01/22;7,049
SE;RJ;TERESOPOLIS;GASOLINA ADITIVADA;27/01/22;7,199
SE;RJ;TERESOPOLIS;ETANOL;27/01/22;5,599
SE;SP;GUARULHOS;GASOLINA;27/01/22;5,999
SE;SP;GUARULHOS;GASOLINA ADITIVADA;27/01/22;6,299
SE;SP;GUARULHOS;ETANOL;27/01/22;4,299
CO;GO;GOIANIA;ETANOL;27/01/22;5,259
CO;GO;GOIANIA;GASOLINA;27/01/22;7,459
CO;GO;GOIANIA;GASOLINA ADITIVADA;27/01/22;7,759
S;SC;LAGUNA;GASOLINA;27/01/22;6,489
S;SC;LAGUNA;GASOLINA ADITIVADA;27/01/22;6,599
S;RS;SAO LEOPOLDO;GASOLINA;27/01/22;6,269
S;RS;SAO LEOPOLDO;GASOLINA ADITIVADA;27/01/22;6,269
SE;SP;JABOTICABAL;GASOLINA;27/01/22;6,777
SE;SP;JABOTICABAL;GASOLINA ADITIVADA;27/01/22;6,877
SE;SP;JABOTICABAL;ETANOL;27/01/22;4,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;27/01/22;7,099
SE;RJ;SAO GONCALO;ETANOL;27/01/22;5,599
SE;RJ;SAO GONCALO;GASOLINA;27/01/22;6,999
SE;SP;OSASCO;GASOLINA;27/01/22;6,299
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,499
SE;SP;OSASCO;ETANOL;27/01/22;4,899
SE;SP;JABOTICABAL;GASOLINA;27/01/22;6,69
SE;SP;JABOTICABAL;ETANOL;27/01/22;4,72
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA ADITIVADA;27/01/22;6,199
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA;27/01/22;6,099
SE;SP;SAO JOSE DOS CAMPOS;ETANOL;27/01/22;4,579
SE;SP;JABOTICABAL;GASOLINA;27/01/22;6,549
SE;SP;JABOTICABAL;GASOLINA ADITIVADA;27/01/22;6,589
SE;SP;JABOTICABAL;ETANOL;27/01/22;4,799
SE;SP;MOGI MIRIM;GASOLINA ADITIVADA;27/01/22;6,199
SE;SP;MOGI MIRIM;GASOLINA;27/01/22;6,199
SE;SP;MOGI MIRIM;ETANOL;27/01/22;4,499
CO;GO;LUZIANIA;ETANOL;27/01/22;4,779
CO;GO;LUZIANIA;GASOLINA ADITIVADA;27/01/22;6,799
CO;GO;LUZIANIA;GASOLINA;27/01/22;6,799
NE;AL;PALMEIRA DOS INDIOS;ETANOL;27/01/22;5,4
NE;AL;PALMEIRA DOS INDIOS;GASOLINA;27/01/22;6,85
S;RS;SAPUCAIA DO SUL;GASOLINA;27/01/22;6,269
S;RS;SAPUCAIA DO SUL;GASOLINA ADITIVADA;27/01/22;6,269
CO;GO;GOIANIA;ETANOL;27/01/22;4,879
CO;GO;GOIANIA;GASOLINA ADITIVADA;27/01/22;6,879
CO;GO;GOIANIA;GASOLINA;27/01/22;6,879
S;RS;NOVO HAMBURGO;GASOLINA ADITIVADA;27/01/22;6,499
S;RS;NOVO HAMBURGO;GASOLINA;27/01/22;6,299
S;PR;CAMPO MOURAO;ETANOL;27/01/22;5,09
S;PR;CAMPO MOURAO;GASOLINA;27/01/22;6,79
S;PR;CAMPO MOURAO;GASOLINA ADITIVADA;27/01/22;6,89
SE;SP;OSASCO;GASOLINA;27/01/22;6,099
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,299
SE;SP;OSASCO;ETANOL;27/01/22;4,499
NE;SE;ARACAJU;GASOLINA;27/01/22;6,429
NE;SE;ARACAJU;GASOLINA ADITIVADA;27/01/22;6,519
NE;SE;ARACAJU;ETANOL;27/01/22;4,999
NE;CE;CRATO;ETANOL;27/01/22;5,59
NE;CE;CRATO;GASOLINA ADITIVADA;27/01/22;6,59
NE;CE;CRATO;GASOLINA;27/01/22;6,59
NE;BA;BARREIRAS;ETANOL;27/01/22;5,099
NE;BA;BARREIRAS;GASOLINA;27/01/22;6,799
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA ADITIVADA;27/01/22;6,349
SE;SP;SAO JOSE DOS CAMPOS;GASOLINA;27/01/22;6,149
SE;SP;SAO JOSE DOS CAMPOS;ETANOL;27/01/22;4,799
NE;CE;MARACANAU;ETANOL;27/01/22;5,37
NE;CE;MARACANAU;GASOLINA;27/01/22;6,47
NE;CE;MARACANAU;GASOLINA ADITIVADA;27/01/22;6,47
SE;SP;GUARULHOS;GASOLINA;27/01/22;6,099
SE;SP;GUARULHOS;ETANOL;27/01/22;4,599
SE;MG;ARAGUARI;ETANOL;27/01/22;4,599
SE;MG;ARAGUARI;GASOLINA;27/01/22;6,599
NE;SE;ARACAJU;GASOLINA;27/01/22;6,49
NE;SE;ARACAJU;GASOLINA ADITIVADA;27/01/22;6,59
NE;SE;ARACAJU;ETANOL;27/01/22;4,99
NE;PE;PETROLINA;ETANOL;27/01/22;5,94
NE;PE;PETROLINA;GASOLINA;27/01/22;7,34
NE;PE;PETROLINA;GASOLINA ADITIVADA;27/01/22;7,39
SE;SP;BAURU;GASOLINA;27/01/22;6,499
SE;SP;BAURU;GASOLINA ADITIVADA;27/01/22;6,599
SE;SP;BAURU;ETANOL;27/01/22;4,799
SE;SP;OSASCO;GASOLINA;27/01/22;5,899
SE;SP;OSASCO;GASOLINA ADITIVADA;27/01/22;6,099
SE;SP;OSASCO;ETANOL;27/01/22;4,499
SE;SP;SAO PAULO;GASOLINA;27/01/22;5,899
SE;SP;SAO PAULO;ETANOL;27/01/22;4,479
SE;SP;ITAPIRA;GASOLINA;27/01/22;6,159
SE;SP;ITAPIRA;ETANOL;27/01/22;4,659
S;RS;NOVO HAMBURGO;GASOLINA;27/01/22;6,219
S;RS;NOVO HAMBURGO;GASOLINA ADITIVADA;27/01/22;6,219
S;RS;NOVO HAMBURGO;ETANOL;27/01/22;6,199
